wk_end,CountyName,res_county,People,IPeople,amt_benefits
2020-06-13,McCone,055,9,,
2020-06-13,Madison,057,243,13,186330
2020-06-13,Meagher,059,62,,46482
2020-06-13,Mineral,061,230,12,177933
2020-06-13,Missoula,063,8218,503,6016977
2020-06-13,Musselshell,065,149,12,104082
2020-06-13,Park,067,1105,38,849108
2020-06-13,Petroleum,069,,,
2020-06-13,Phillips,071,110,7,78093
2020-06-13,Pondera,073,219,12,156209
2020-06-13,Powder River,075,36,4,27532
2020-06-13,Powell,077,199,14,141843
2020-06-13,Prairie,079,29,,21299
2020-06-13,Ravalli,081,2098,111,1512103
2020-06-13,Richland,083,472,30,360579
2020-06-13,Roosevelt,085,244,19,167873
2020-06-13,Rosebud,087,357,154,186084
2020-06-13,Sanders,089,521,27,382913
2020-06-13,Sheridan,091,82,10,62535
2020-06-13,Silver Bow,093,2217,152,1590402
2020-06-13,Stillwater,095,411,20,311888
2020-06-13,Sweet Grass,097,75,3,54794
2020-06-13,Teton,099,111,6,73047
2020-06-13,Toole,101,136,11,99324.5
2020-06-13,Treasure,103,14,,
2020-06-13,Valley,105,219,9,144400
2020-06-13,Wheatland,107,55,,35660
2020-06-13,Wibaux,109,18,,15439
2020-06-13,Yellowstone,111,8027,513,5752819
2020-06-20,Beaverhead,001,257,19,183563
2020-06-20,Big Horn,003,342,24,236213
2020-06-20,Blaine,005,86,4,56829
2020-06-20,Broadwater,007,171,12,126102
2020-06-20,Carbon,009,500,24,370446
2020-06-20,Carter,011,23,,15885
2020-06-20,Cascade,013,4371,255,3077257
2020-06-20,Chouteau,015,94,4,68004
2020-06-20,Custer,017,355,37,235342
2020-06-20,Daniels,019,16,,9346
2020-06-20,Dawson,021,338,15,264445
2020-06-20,Deer Lodge,023,377,35,264290
2020-06-20,Fallon,025,94,10,73858
2020-06-20,Fergus,027,302,29,213295
2020-06-20,Flathead,029,7029,379,5085717
2020-06-20,Gallatin,031,6336,326,4720448
2020-06-20,Garfield,033,13,3,
2020-06-20,Glacier,035,814,55,550168
2020-06-20,Golden Valley,037,17,,13750
2020-06-20,Granite,039,111,7,82099
2020-06-20,Hill,041,678,35,460151
2020-06-20,Jefferson,043,383,30,285281
2020-06-20,Judith Basin,045,51,,36056
2020-06-20,Lake,047,1331,157,928319
2020-06-20,Lewis and Clark,049,3085,185,2199597
2020-06-20,Liberty,051,17,,11745
2020-06-20,Lincoln,053,1013,47,728956
2020-06-20,McCone,055,9,,
2020-06-20,Madison,057,217,11,165630
2020-06-20,Meagher,059,60,,43629
2020-06-20,Mineral,061,223,10,170361
2020-06-20,Missoula,063,8110,477,5903863
2020-06-20,Musselshell,065,147,11,103215
2020-06-20,Park,067,1063,39,807498
2020-06-20,Petroleum,069,,,
2020-06-20,Phillips,071,112,6,76758
2020-06-20,Pondera,073,215,11,150772
2020-06-20,Powder River,075,36,,29751
2020-06-20,Powell,077,208,23,139721
2020-06-20,Prairie,079,32,3,21757
2020-06-20,Ravalli,081,2039,123,1451319
2020-06-20,Richland,083,477,29,368208
2020-06-20,Roosevelt,085,241,25,161180
2020-06-20,Rosebud,087,383,47,280391
2020-06-20,Sanders,089,526,39,379915
2020-06-20,Sheridan,091,76,,60801
2020-06-20,Silver Bow,093,2167,129,1554876
2020-06-20,Stillwater,095,408,22,316518
2020-06-20,Sweet Grass,097,73,,51486
2020-06-20,Teton,099,108,13,68142
2020-06-20,Toole,101,133,8,96468.5
2020-06-20,Treasure,103,14,,7362
2020-06-20,Valley,105,209,8,139157
2020-06-20,Wheatland,107,57,3,35276
2020-06-20,Wibaux,109,20,,15665
2020-06-20,Yellowstone,111,7904,507,5625796
2020-06-27,Beaverhead,001,245,13,171933
2020-06-27,Big Horn,003,348,35,226767
2020-06-27,Blaine,005,85,7,54809
2020-06-27,Broadwater,007,177,15,123170
2020-06-27,Carbon,009,490,24,352688
2020-06-27,Carter,011,23,,16038
2020-06-27,Cascade,013,4319,251,3013507
2020-06-27,Chouteau,015,91,4,65665
2020-06-27,Custer,017,351,18,234762
2020-06-27,Daniels,019,18,,10041
2020-06-27,Dawson,021,344,16,263615
2020-06-27,Deer Lodge,023,356,22,256536
2020-06-27,Fallon,025,96,5,77583
2020-06-27,Fergus,027,278,15,201688
2020-06-27,Flathead,029,6586,308,4768194
2020-06-27,Gallatin,031,5889,294,4342801
2020-06-27,Garfield,033,12,,
2020-06-27,Glacier,035,819,60,558350
2020-06-27,Golden Valley,037,20,,13926
2020-06-27,Granite,039,109,10,76071
2020-06-27,Hill,041,683,53,453404
2020-06-27,Jefferson,043,366,23,264024
2020-06-27,Judith Basin,045,47,3,35154
2020-06-27,Lake,047,1327,109,921018
2020-06-27,Lewis and Clark,049,3014,137,2152761
2020-06-27,Liberty,051,18,,11759
2020-06-27,Lincoln,053,986,37,712364
2020-06-27,McCone,055,9,,
2020-06-27,Madison,057,201,10,153817
2020-06-27,Meagher,059,58,,42212
2020-06-27,Mineral,061,214,8,160535
2020-06-27,Missoula,063,7878,452,5718513
2020-06-27,Musselshell,065,137,4,98994
2020-06-27,Park,067,1013,41,757995
2020-06-27,Petroleum,069,,,
2020-06-27,Phillips,071,110,9,73482
2020-06-27,Pondera,073,210,11,148990
2020-06-27,Powder River,075,34,,26670
2020-06-27,Powell,077,193,12,136012
2020-06-27,Prairie,079,31,,19530
2020-06-27,Ravalli,081,2001,86,1427189
2020-06-27,Richland,083,467,30,355600
2020-06-27,Roosevelt,085,235,17,165110
2020-06-27,Rosebud,087,278,37,164013
2020-06-27,Sanders,089,520,23,368552
2020-06-27,Sheridan,091,78,8,57531
2020-06-27,Silver Bow,093,2125,127,1521466
2020-06-27,Stillwater,095,403,13,314644
2020-06-27,Sweet Grass,097,73,5,48136
2020-06-27,Teton,099,104,3,71351
2020-06-27,Toole,101,135,7,98104.5
2020-06-27,Treasure,103,12,,7869
2020-06-27,Valley,105,208,11,138347
2020-06-27,Wheatland,107,55,,35419
2020-06-27,Wibaux,109,19,,15593
2020-06-27,Yellowstone,111,7768,464,5531180.58
2020-07-04,Beaverhead,001,241,14,174580
2020-07-04,Big Horn,003,351,24,240139
2020-07-04,Blaine,005,92,13,56589
2020-07-04,Broadwater,007,171,11,117659
2020-07-04,Carbon,009,475,24,346835
2020-07-04,Carter,011,22,,15254
2020-07-04,Cascade,013,4283,270,3013032
2020-07-04,Chouteau,015,94,10,67145
2020-07-04,Custer,017,348,28,237216
2020-07-04,Daniels,019,14,,8751
2020-07-04,Dawson,021,345,12,263082
2020-07-04,Deer Lodge,023,369,21,269192
2020-07-04,Fallon,025,92,,74147
2020-07-04,Fergus,027,280,18,205869
2020-07-04,Flathead,029,6378,281,4645503
2020-07-04,Gallatin,031,5597,293,4116208
2020-07-04,Garfield,033,12,,8860
2020-07-04,Glacier,035,859,86,580226
2020-07-04,Golden Valley,037,19,,13059
2020-07-04,Granite,039,112,10,79675
2020-07-04,Hill,041,708,52,467064
2020-07-04,Jefferson,043,358,17,252449
2020-07-04,Judith Basin,045,46,,35428
2020-07-04,Lake,047,1330,90,929412
2020-07-04,Lewis and Clark,049,2973,154,2129540
2020-07-04,Liberty,051,19,,11722
2020-07-04,Lincoln,053,967,36,700730
2020-07-04,McCone,055,9,,7438
2020-07-04,Madison,057,193,4,145806
2020-07-04,Meagher,059,54,,39886
2020-07-04,Mineral,061,197,13,140733
2020-07-04,Missoula,063,7727,429,5644412
2020-07-04,Musselshell,065,134,12,95051
2020-07-04,Park,067,980,39,725546
2020-07-04,Petroleum,069,,,
2020-07-04,Phillips,071,111,6,76119
2020-07-04,Pondera,073,202,10,142042
2020-07-04,Powder River,075,32,,25198
2020-07-04,Powell,077,195,11,139216
2020-07-04,Prairie,079,28,,21328
2020-07-04,Ravalli,081,1964,113,1405148
2020-07-04,Richland,083,462,26,354113
2020-07-04,Roosevelt,085,246,24,165287
2020-07-04,Rosebud,087,247,25,145055
2020-07-04,Sanders,089,499,31,360205
2020-07-04,Sheridan,091,79,,61924
2020-07-04,Silver Bow,093,2094,95,1481940
2020-07-04,Stillwater,095,408,21,308163
2020-07-04,Sweet Grass,097,68,5,44025
2020-07-04,Teton,099,94,10,58973
2020-07-04,Toole,101,133,4,96137.5
2020-07-04,Treasure,103,11,,7212
2020-07-04,Valley,105,210,9,143888
2020-07-04,Wheatland,107,56,6,35349
2020-07-04,Wibaux,109,18,,14181
2020-07-04,Yellowstone,111,7754,563,5518039.58
2020-07-11,Beaverhead,001,242,16,173298
2020-07-11,Big Horn,003,338,33,232937
2020-07-11,Blaine,005,92,12,56907
2020-07-11,Broadwater,007,165,14,116963
2020-07-11,Carbon,009,463,30,330134
2020-07-11,Carter,011,20,,13761
2020-07-11,Cascade,013,4205,262,2924851
2020-07-11,Chouteau,015,92,6,64808
2020-07-11,Custer,017,347,25,237285
2020-07-11,Daniels,019,13,,9944
2020-07-11,Dawson,021,321,11,251640
2020-07-11,Deer Lodge,023,340,24,238414
2020-07-11,Fallon,025,81,,68804
2020-07-11,Fergus,027,275,21,202376
2020-07-11,Flathead,029,6140,356,4399451
2020-07-11,Gallatin,031,5351,309,3908082
2020-07-11,Garfield,033,10,,
2020-07-11,Glacier,035,884,86,587311
2020-07-11,Golden Valley,037,20,,15761
2020-07-11,Granite,039,98,6,69330
2020-07-11,Hill,041,744,96,481426
2020-07-11,Jefferson,043,358,31,246331
2020-07-11,Judith Basin,045,46,,35572
2020-07-11,Lake,047,1316,110,914711
2020-07-11,Lewis and Clark,049,2915,154,2068605
2020-07-11,Liberty,051,16,,11043
2020-07-11,Lincoln,053,945,53,669567
2020-07-11,McCone,055,8,,5494
2020-07-11,Madison,057,208,25,147309
2020-07-11,Meagher,059,53,,36496
2020-07-11,Mineral,061,184,8,129422
2020-07-11,Missoula,063,7434,419,5358241
2020-07-11,Musselshell,065,137,11,93818
2020-07-11,Park,067,960,57,705718
2020-07-11,Petroleum,069,,,
2020-07-11,Phillips,071,102,5,72674
2020-07-11,Pondera,073,207,14,143975
2020-07-11,Powder River,075,32,,25613
2020-07-11,Powell,077,177,8,122382
2020-07-11,Prairie,079,29,,22382
2020-07-11,Ravalli,081,1913,102,1359757
2020-07-11,Richland,083,467,41,357784.5
2020-07-11,Roosevelt,085,239,25,158808
2020-07-11,Rosebud,087,221,18,133765
2020-07-11,Sanders,089,492,29,356882
2020-07-11,Sheridan,091,76,,57422
2020-07-11,Silver Bow,093,2030,141,1413682
2020-07-11,Stillwater,095,399,19,305335
2020-07-11,Sweet Grass,097,61,,43339
2020-07-11,Teton,099,101,10,62356
2020-07-11,Toole,101,135,7,96299.5
2020-07-11,Treasure,103,13,,9976
2020-07-11,Valley,105,200,10,134135
2020-07-11,Wheatland,107,50,,35637
2020-07-11,Wibaux,109,17,,12732
2020-07-11,Yellowstone,111,7540,568,5270498.58
2020-07-18,Beaverhead,001,234,8,169566
2020-07-18,Big Horn,003,321,17,223211
2020-07-18,Blaine,005,95,11,60563
2020-07-18,Broadwater,007,158,11,108164
2020-07-18,Carbon,009,430,17,309295
2020-07-18,Carter,011,19,,14526
2020-07-18,Cascade,013,4091,222,2836626
2020-07-18,Chouteau,015,91,4,66665
2020-07-18,Custer,017,321,14,223118
2020-07-18,Daniels,019,13,,9157
2020-07-18,Dawson,021,311,11,241206
2020-07-18,Deer Lodge,023,336,18,240857
2020-07-18,Fallon,025,84,,70187
2020-07-18,Fergus,027,262,14,190516
2020-07-18,Flathead,029,5990,315,4290416
2020-07-18,Gallatin,031,5220,365,3762614
2020-07-18,Garfield,033,9,,
2020-07-18,Glacier,035,890,69,587350
2020-07-18,Golden Valley,037,20,,15017
2020-07-18,Granite,039,96,4,64499
2020-07-18,Hill,041,759,65,487766
2020-07-18,Jefferson,043,336,13,240956
2020-07-18,Judith Basin,045,44,,31532
2020-07-18,Lake,047,1324,102,905244
2020-07-18,Lewis and Clark,049,2888,177,2033731
2020-07-18,Liberty,051,15,,10982
2020-07-18,Lincoln,053,939,66,658900
2020-07-18,McCone,055,8,,6207
2020-07-18,Madison,057,203,18,143075
2020-07-18,Meagher,059,48,,34569
2020-07-18,Mineral,061,189,12,129770
2020-07-18,Missoula,063,7187,339,5186011
2020-07-18,Musselshell,065,127,6,90448
2020-07-18,Park,067,1000,111,725652
2020-07-18,Petroleum,069,,,
2020-07-18,Phillips,071,106,6,71727
2020-07-18,Pondera,073,208,21,140702
2020-07-18,Powder River,075,27,,21705
2020-07-18,Powell,077,175,10,119908
2020-07-18,Prairie,079,30,,21668
2020-07-18,Ravalli,081,1871,101,1327801
2020-07-18,Richland,083,446,32,336062
2020-07-18,Roosevelt,085,231,15,157843
2020-07-18,Rosebud,087,221,28,129317
2020-07-18,Sanders,089,481,26,334873
2020-07-18,Sheridan,091,79,4,60942
2020-07-18,Silver Bow,093,1984,128,1374397
2020-07-18,Stillwater,095,377,10,290717
2020-07-18,Sweet Grass,097,59,,41051
2020-07-18,Teton,099,95,5,62352
2020-07-18,Toole,101,132,8,93192.5
2020-07-18,Treasure,103,9,,6831
2020-07-18,Valley,105,205,11,128620
2020-07-18,Wheatland,107,47,,33170
2020-07-18,Wibaux,109,17,,12827
2020-07-18,Yellowstone,111,7429,515,5138950.58
2020-07-25,Beaverhead,001,235,15,165697
2020-07-25,Big Horn,003,339,31,235035
2020-07-25,Blaine,005,87,9,61054
2020-07-25,Broadwater,007,156,8,109242
2020-07-25,Carbon,009,420,20,305260
2020-07-25,Carter,011,18,,13763
2020-07-25,Cascade,013,3980,230,2737798
2020-07-25,Chouteau,015,92,6,62620
2020-07-25,Custer,017,322,22,220925
2020-07-25,Daniels,019,13,,9971
2020-07-25,Dawson,021,291,14,221870
2020-07-25,Deer Lodge,023,338,24,235967
2020-07-25,Fallon,025,82,7,64088
2020-07-25,Fergus,027,255,13,183077
2020-07-25,Flathead,029,5733,302,4111459
2020-07-25,Gallatin,031,4945,296,3603659
2020-07-25,Garfield,033,9,,
2020-07-25,Glacier,035,905,68,608495
2020-07-25,Golden Valley,037,21,,15078
2020-07-25,Granite,039,91,3,60712
2020-07-25,Hill,041,738,62,478861
2020-07-25,Jefferson,043,331,19,234487
2020-07-25,Judith Basin,045,42,,31776
2020-07-25,Lake,047,1326,89,904447
2020-07-25,Lewis and Clark,049,2773,157,1951542
2020-07-25,Liberty,051,15,,10302
2020-07-25,Lincoln,053,928,62,651922
2020-07-25,McCone,055,7,,5434
2020-07-25,Madison,057,192,9,145189
2020-07-25,Meagher,059,43,,32176
2020-07-25,Mineral,061,180,6,125534
2020-07-25,Missoula,063,6910,352,4982598
2020-07-25,Musselshell,065,108,,76459
2020-07-25,Park,067,960,50,700623
2020-07-25,Petroleum,069,,,
2020-07-25,Phillips,071,100,,73324
2020-07-25,Pondera,073,210,14,144609
2020-07-25,Powder River,075,26,,19875
2020-07-25,Powell,077,168,11,113864
2020-07-25,Prairie,079,25,,18647
2020-07-25,Ravalli,081,1828,93,1300141
2020-07-25,Richland,083,423,25,322125
2020-07-25,Roosevelt,085,226,16,157043
2020-07-25,Rosebud,087,201,12,130248
2020-07-25,Sanders,089,458,23,319095
2020-07-25,Sheridan,091,76,4,58963
2020-07-25,Silver Bow,093,1899,81,1350913
2020-07-25,Stillwater,095,368,10,286484
2020-07-25,Sweet Grass,097,57,,40925
2020-07-25,Teton,099,91,5,58255
2020-07-25,Toole,101,123,4,91859.5
2020-07-25,Treasure,103,10,,6825
2020-07-25,Valley,105,192,12,128129
2020-07-25,Wheatland,107,44,,31010
2020-07-25,Wibaux,109,18,,12963
2020-07-25,Yellowstone,111,7186,484,4990666.58
2020-08-01,Beaverhead,001,203,10,109034
2020-08-01,Big Horn,003,302,17,143350
2020-08-01,Blaine,005,76,3,37057
2020-08-01,Broadwater,007,142,4,66195
2020-08-01,Carbon,009,373,18,199605
2020-08-01,Carter,011,18,,9275
2020-08-01,Cascade,013,3475,183,1661766.5
2020-08-01,Chouteau,015,68,,31573
2020-08-01,Custer,017,278,12,134729
2020-08-01,Daniels,019,12,,7005
2020-08-01,Dawson,021,262,10,149779
2020-08-01,Deer Lodge,023,305,15,137863
2020-08-01,Fallon,025,76,4,47073
2020-08-01,Fergus,027,231,9,115788
2020-08-01,Flathead,029,4855,231,2446467
2020-08-01,Gallatin,031,4095,202,2241137.5
2020-08-01,Garfield,033,7,,4184
2020-08-01,Glacier,035,853,47,383852
2020-08-01,Golden Valley,037,19,,9034
2020-08-01,Granite,039,76,5,39989
2020-08-01,Hill,041,651,30,281050
2020-08-01,Jefferson,043,296,11,150583
2020-08-01,Judith Basin,045,39,,19088
2020-08-01,Lake,047,1079,53,523833
2020-08-01,Lewis and Clark,049,2439,130,1217435
2020-08-01,Liberty,051,14,,6894
2020-08-01,Lincoln,053,805,35,381519
2020-08-01,McCone,055,6,,3976
2020-08-01,Madison,057,159,7,87366
2020-08-01,Meagher,059,34,,17711
2020-08-01,Mineral,061,159,5,76214
2020-08-01,Missoula,063,5884,295,3097010
2020-08-01,Musselshell,065,105,7,47107
2020-08-01,Park,067,782,39,425664
2020-08-01,Petroleum,069,,,
2020-08-01,Phillips,071,91,,43618
2020-08-01,Pondera,073,194,14,94763
2020-08-01,Powder River,075,26,,13590
2020-08-01,Powell,077,142,5,68586
2020-08-01,Prairie,079,25,,13275
2020-08-01,Ravalli,081,1548,59,795962
2020-08-01,Richland,083,396,29,217429.5
2020-08-01,Roosevelt,085,200,9,86645
2020-08-01,Rosebud,087,183,19,77947
2020-08-01,Sanders,089,389,14,193233
2020-08-01,Sheridan,091,71,6,36337
2020-08-01,Silver Bow,093,1690,61,810803.5
2020-08-01,Stillwater,095,337,11,198081
2020-08-01,Sweet Grass,097,48,,23339
2020-08-01,Teton,099,78,3,33355
2020-08-01,Toole,101,111,7,57985.5
2020-08-01,Treasure,103,10,,5824
2020-08-01,Valley,105,174,5,84343
2020-08-01,Wheatland,107,42,,20610
2020-08-01,Wibaux,109,12,,6649
2020-08-01,Yellowstone,111,6306,394,3096758.5
2020-08-08,Beaverhead,001,188,8,97644
2020-08-08,Big Horn,003,264,21,130013
2020-08-08,Blaine,005,72,7,33426
2020-08-08,Broadwater,007,118,3,57918
2020-08-08,Carbon,009,326,14,175294
2020-08-08,Carter,011,13,,7180
2020-08-08,Cascade,013,2997,150,1493090
2020-08-08,Chouteau,015,59,,30015
2020-08-08,Custer,017,253,15,122697
2020-08-08,Daniels,019,9,,4438
2020-08-08,Dawson,021,230,7,131848
2020-08-08,Deer Lodge,023,251,17,120499
2020-08-08,Fallon,025,66,4,41003
2020-08-08,Fergus,027,207,14,106423
2020-08-08,Flathead,029,4236,240,2210504
2020-08-08,Gallatin,031,3591,146,2011342.5
2020-08-08,Garfield,033,7,,4184
2020-08-08,Glacier,035,739,27,358292
2020-08-08,Golden Valley,037,18,,9098
2020-08-08,Granite,039,97,28,37979
2020-08-08,Hill,041,536,28,243584
2020-08-08,Jefferson,043,267,14,138583
2020-08-08,Judith Basin,045,38,,18629
2020-08-08,Lake,047,902,38,472440
2020-08-08,Lewis and Clark,049,2183,123,1114834
2020-08-08,Liberty,051,12,,6093
2020-08-08,Lincoln,053,674,32,327256
2020-08-08,McCone,055,6,,3360
2020-08-08,Madison,057,139,,79320
2020-08-08,Meagher,059,30,,14900
2020-08-08,Mineral,061,121,4,57272
2020-08-08,Missoula,063,5138,231,2748274
2020-08-08,Musselshell,065,81,4,44504
2020-08-08,Park,067,682,23,381299
2020-08-08,Petroleum,069,0,0,0
2020-08-08,Phillips,071,85,4,41229
2020-08-08,Pondera,073,178,11,88564
2020-08-08,Powder River,075,18,,10031
2020-08-08,Powell,077,122,10,62466
2020-08-08,Prairie,079,26,3,14546
2020-08-08,Ravalli,081,1346,50,720488
2020-08-08,Richland,083,350,18,208357
2020-08-08,Roosevelt,085,170,10,77735
2020-08-08,Rosebud,087,160,13,72308
2020-08-08,Sanders,089,331,15,170765
2020-08-08,Sheridan,091,66,,36373
2020-08-08,Silver Bow,093,1437,74,722526
2020-08-08,Stillwater,095,299,8,182575
2020-08-08,Sweet Grass,097,38,,19017
2020-08-08,Teton,099,62,,28006
2020-08-08,Toole,101,98,9,52484
2020-08-08,Treasure,103,11,,5838
2020-08-08,Valley,105,170,5,81521
2020-08-08,Wheatland,107,33,,18919
2020-08-08,Wibaux,109,11,,6512
2020-08-08,Yellowstone,111,5633,312,2824107.5
2020-08-15,Beaverhead,001,186,14,95936
2020-08-15,Big Horn,003,247,19,118209
2020-08-15,Blaine,005,64,3,32500
2020-08-15,Broadwater,007,115,3,60582
2020-08-15,Carbon,009,306,15,159899
2020-08-15,Carter,011,9,,6273
2020-08-15,Cascade,013,2905,162,1428322
2020-08-15,Chouteau,015,62,5,28913
2020-08-15,Custer,017,235,19,113803
2020-08-15,Daniels,019,13,,6038
2020-08-15,Dawson,021,222,15,125330
2020-08-15,Deer Lodge,023,246,11,117104
2020-08-15,Fallon,025,71,3,44810
2020-08-15,Fergus,027,223,27,109210
2020-08-15,Flathead,029,4033,216,2119923
2020-08-15,Gallatin,031,3447,202,1887262
2020-08-15,Garfield,033,7,,4184
2020-08-15,Glacier,035,695,30,342899
2020-08-15,Golden Valley,037,16,,9168
2020-08-15,Granite,039,88,13,43159
2020-08-15,Hill,041,508,25,236104
2020-08-15,Jefferson,043,267,21,132180
2020-08-15,Judith Basin,045,45,7,20453
2020-08-15,Lake,047,853,38,454737
2020-08-15,Lewis and Clark,049,2136,119,1074454
2020-08-15,Liberty,051,9,,
2020-08-15,Lincoln,053,643,43,313203
2020-08-15,McCone,055,7,,3728
2020-08-15,Madison,057,134,7,72747
2020-08-15,Meagher,059,30,,14700
2020-08-15,Mineral,061,127,7,62032
2020-08-15,Missoula,063,5014,263,2661362
2020-08-15,Musselshell,065,79,9,41268
2020-08-15,Park,067,651,27,363431
2020-08-15,Petroleum,069,0,0,0
2020-08-15,Phillips,071,93,12,43498
2020-08-15,Pondera,073,175,8,87079
2020-08-15,Powder River,075,17,,9039
2020-08-15,Powell,077,119,8,56189
2020-08-15,Prairie,079,23,,12487
2020-08-15,Ravalli,081,1313,70,690481
2020-08-15,Richland,083,329,20,195760.5
2020-08-15,Roosevelt,085,166,7,75553
2020-08-15,Rosebud,087,151,7,69935
2020-08-15,Sanders,089,327,20,163056
2020-08-15,Sheridan,091,67,3,37490
2020-08-15,Silver Bow,093,1396,81,687447
2020-08-15,Stillwater,095,300,12,180586
2020-08-15,Sweet Grass,097,40,,19403
2020-08-15,Teton,099,64,3,27707
2020-08-15,Toole,101,97,10,51067
2020-08-15,Treasure,103,10,,5586
2020-08-15,Valley,105,168,9,75885
2020-08-15,Wheatland,107,33,,18176
2020-08-15,Wibaux,109,11,,6492
2020-08-15,Yellowstone,111,5370,360,2684723
2020-08-22,Beaverhead,001,177,16,89405
2020-08-22,Big Horn,003,226,13,109227
2020-08-22,Blaine,005,65,5,30519
2020-08-22,Broadwater,007,111,6,56167
2020-08-22,Carbon,009,302,20,152416
2020-08-22,Carter,011,12,,8107
2020-08-22,Cascade,013,2846,172,1373362.5
2020-08-22,Chouteau,015,55,4,27841
2020-08-22,Custer,017,215,13,105325
2020-08-22,Daniels,019,10,,5447
2020-08-22,Dawson,021,216,12,124459
2020-08-22,Deer Lodge,023,237,13,106017
2020-08-22,Fallon,025,73,7,43808
2020-08-22,Fergus,027,200,13,100807
2020-08-22,Flathead,029,3918,270,1992967
2020-08-22,Gallatin,031,3320,220,1765175.5
2020-08-22,Garfield,033,6,,3553
2020-08-22,Glacier,035,646,27,317623
2020-08-22,Golden Valley,037,18,,9129
2020-08-22,Granite,039,71,6,33817
2020-08-22,Hill,041,488,31,223789
2020-08-22,Jefferson,043,260,19,127828
2020-08-22,Judith Basin,045,38,,17896
2020-08-22,Lake,047,859,69,443347
2020-08-22,Lewis and Clark,049,2093,135,1025837
2020-08-22,Liberty,051,8,,
2020-08-22,Lincoln,053,626,39,305355
2020-08-22,McCone,055,6,,3810
2020-08-22,Madison,057,126,13,66840
2020-08-22,Meagher,059,29,,13167
2020-08-22,Mineral,061,120,9,53992
2020-08-22,Missoula,063,4799,296,2491848
2020-08-22,Musselshell,065,76,8,39606
2020-08-22,Park,067,638,30,350007
2020-08-22,Petroleum,069,0,0,0
2020-08-22,Phillips,071,88,9,41760
2020-08-22,Pondera,073,163,6,76865
2020-08-22,Powder River,075,19,,8611
2020-08-22,Powell,077,123,13,58297
2020-08-22,Prairie,079,21,,11784
2020-08-22,Ravalli,081,1297,71,663162
2020-08-22,Richland,083,317,21,178378
2020-08-22,Roosevelt,085,156,15,67543
2020-08-22,Rosebud,087,148,13,68144
2020-08-22,Sanders,089,331,28,160610
